,MCVAR,SHARPE,MVO,N
2016-02-12 00:00:00+00:00,0.935757986359528,0.9746645815033432,0.9562813139424517,0.8977546775991267
2016-02-16 00:00:00+00:00,0.9509617833783602,0.9886491103632201,0.9700020788585247,0.9153500357679085
2016-02-17 00:00:00+00:00,0.9662876398100553,1.0041363112412187,0.9851971737653102,0.930985842695624
2016-02-18 00:00:00+00:00,0.9627388509460734,1.0000043308639475,0.9811431271710497,0.9285084480972102
2016-02-19 00:00:00+00:00,0.9619172994123788,0.999477582615441,0.9806263139866694,0.9270826346556992
2016-02-22 00:00:00+00:00,0.975721742020336,1.0129971142080638,0.9938908520320836,0.9417716176345868
2016-02-23 00:00:00+00:00,0.9634555410824389,1.000752928553568,0.9818776054341258,0.9292856355275511
2016-02-24 00:00:00+00:00,0.9670376269664219,1.0043692993688054,0.9854257674404154,0.9328572358574384
2016-02-25 00:00:00+00:00,0.9775053680062121,1.0164366093402597,0.9972654744086358,0.9411224848428444
2016-02-26 00:00:00+00:00,0.9749438565569183,1.0129171514186155,0.9938123974008188,0.9400873568048116
2016-02-29 00:00:00+00:00,0.9678746850930303,1.0042533734293686,0.9853120280041037,0.9355343115609747
2016-03-01 00:00:00+00:00,0.9906488700677459,1.0274897503044607,1.0081101407456954,0.9580019813143921
2016-03-02 00:00:00+00:00,0.994852549385804,1.0305712770214974,1.0111335464079265,0.9640802389480752
2016-03-03 00:00:00+00:00,0.9980727649747944,1.0327330066007896,1.0132545033537417,0.9692267840200383
2016-03-04 00:00:00+00:00,1.0022719067615191,1.0357350317497391,1.0161999069503165,0.9756654208086032
2016-03-07 00:00:00+00:00,1.004191155758678,1.0376113882426419,1.0180408732360098,0.9779355638827106
2016-03-08 00:00:00+00:00,0.9950220267505506,1.0309071878615816,1.0114631216379077,0.9644983071863632
2016-03-09 00:00:00+00:00,0.9992433805622201,1.0346816352013182,1.0151663786727783,0.9694120908687556
2016-03-10 00:00:00+00:00,0.9991090982595238,1.0344533769411164,1.014942425617221,0.9694891896801658
2016-03-11 00:00:00+00:00,1.0145434340348862,1.0482653749428044,1.0284939137947264,0.9879788850691551
2016-03-14 00:00:00+00:00,1.0144714937816182,1.0485055804248538,1.0287295887522045,0.9874961367235338
2016-03-15 00:00:00+00:00,1.0139349072298032,1.0495879264740116,1.029791520623045,0.9843034368165725
2016-03-16 00:00:00+00:00,1.019953413736777,1.053731370967466,1.033856815114819,0.993715351939981
2016-03-17 00:00:00+00:00,1.0283379634626728,1.0613824876431843,1.0413636232217647,1.003720181800605
2016-03-18 00:00:00+00:00,1.03217553219943,1.065698693433883,1.0455984204958735,1.0071958205211078
2016-03-21 00:00:00+00:00,1.0344136743144778,1.0684932460412502,1.0483402647000049,1.0084706372988668
2016-03-22 00:00:00+00:00,1.0333057435021809,1.0677185653761865,1.047580195341233,1.0066377900865053
2016-03-23 00:00:00+00:00,1.0265367735070847,1.0624829361147519,1.0424433159383728,0.9971100674487463
2016-03-24 00:00:00+00:00,1.0263545432685532,1.0627533380819116,1.0427086178278333,0.9962391345405626
2016-03-28 00:00:00+00:00,1.0274001713364582,1.0633900393893776,1.0433333102452886,0.9980503848701122
2016-03-29 00:00:00+00:00,1.0364427220643342,1.0709787342618444,1.0507788737848545,1.009534434134827
2016-03-30 00:00:00+00:00,1.0412334276205126,1.0758803148936351,1.0555880051280428,1.0142924174140049
2016-03-31 00:00:00+00:00,1.038895213543624,1.0734860221804627,1.0532388714574556,1.0120895213618248
2016-04-01 00:00:00+00:00,1.0438591960622796,1.080385055251428,1.060007781010683,1.0139531027267936
2016-04-04 00:00:00+00:00,1.0401196716059915,1.0776119709130927,1.0572870001017154,1.0083932578368233
2016-04-05 00:00:00+00:00,1.0302763722839254,1.0690151460208226,1.0488523210077163,0.9962863038181663
2016-04-06 00:00:00+00:00,1.0401272579798544,1.0787669179615034,1.0584201635141741,1.0062934360048363
2016-04-07 00:00:00+00:00,1.0287898114354461,1.06720445546669,1.0470757820379886,0.9951137789865373
2016-04-08 00:00:00+00:00,1.0320634829029522,1.0690741871788365,1.0489102485248765,1.0008556240514483
2016-04-11 00:00:00+00:00,1.0311208336882374,1.067078444540189,1.0469521478509027,1.0017122558311526
2016-04-12 00:00:00+00:00,1.041709001504721,1.0773786179848397,1.0570580484778456,1.0130529831033803
2016-04-13 00:00:00+00:00,1.0521906630396873,1.0875543939514487,1.0670418978822356,1.0244682986613924
2016-04-14 00:00:00+00:00,1.0530221812134108,1.0891512554000773,1.0686086407461983,1.0240011095518762
2016-04-15 00:00:00+00:00,1.0512297174657423,1.0869204542979773,1.0664199150425808,1.022933483454328
2016-04-18 00:00:00+00:00,1.058031343358411,1.093856132222764,1.0732247782895643,1.0296814011292323
2016-04-19 00:00:00+00:00,1.0623316034118326,1.0968931459284474,1.076204510504606,1.0362303027483402
2016-04-20 00:00:00+00:00,1.0627977535183715,1.09913065376102,1.0783998164354653,1.0338256768035734
2016-04-21 00:00:00+00:00,1.0573304780613473,1.094051151342386,1.0734161190976734,1.0273904269822138
2016-04-22 00:00:00+00:00,1.0570317734013697,1.0924049060189738,1.071800923778839,1.0296769791768674
2016-04-25 00:00:00+00:00,1.0540541385034634,1.090077865306533,1.0695177736701362,1.0255525019776564
2016-04-26 00:00:00+00:00,1.0559685614117178,1.0899102344312346,1.0693533045049617,1.031068192023618
2016-04-27 00:00:00+00:00,1.0584449530841564,1.091063389212809,1.070484709494005,1.0361321444781821
2016-04-28 00:00:00+00:00,1.0483493345458714,1.0805424814633562,1.0601622378442146,1.0261975834205332
2016-04-29 00:00:00+00:00,1.0442900333739515,1.0766746635902698,1.0563673714153305,1.0217223386230883
2016-05-02 00:00:00+00:00,1.050769853733754,1.084008061111544,1.0635624528335812,1.026905140391932
2016-05-03 00:00:00+00:00,1.0410089059633127,1.076032552687877,1.0557373714365827,1.0138339854695309
2016-05-04 00:00:00+00:00,1.0353016045913461,1.0701285720004958,1.0499447464590137,1.008277839660548
2016-05-05 00:00:00+00:00,1.0352706414478567,1.0703326280868322,1.0501449538020138,1.0079236263450364
2016-05-06 00:00:00+00:00,1.0397882309912043,1.0754715640427093,1.0551869637128726,1.0115875170311457
2016-05-09 00:00:00+00:00,1.038255827306381,1.0746938676566673,1.0544239354996074,1.0085816810053405
2016-05-10 00:00:00+00:00,1.051444580901361,1.0884999158629587,1.0679695861727376,1.0210965279017712
2016-05-11 00:00:00+00:00,1.0425386333715359,1.078184419689497,1.0578486518455261,1.0141055843861835
2016-05-12 00:00:00+00:00,1.0423615557524852,1.078289158792428,1.0579514154767837,1.0135361059661139
2016-05-13 00:00:00+00:00,1.0318118407354493,1.067673904452789,1.0475363767099777,1.0026354593953704
2016-05-16 00:00:00+00:00,1.042805063101065,1.0784474574919587,1.0581067284353338,1.01432119141555
2016-05-17 00:00:00+00:00,1.0329632242482971,1.0675450966770799,1.0474099983754683,1.0060179509393479
2016-05-18 00:00:00+00:00,1.0320353640161557,1.0688062741920552,1.048647388670507,1.0013330708809973
2016-05-19 00:00:00+00:00,1.027332964820352,1.0640954523223343,1.044025418207059,0.9963713856946819
2016-05-20 00:00:00+00:00,1.0334378511931672,1.0688661401794157,1.048706125505443,1.0047922820299187
2016-05-23 00:00:00+00:00,1.0323784012823853,1.067675475462197,1.0475379180775604,1.00408557057336
2016-05-24 00:00:00+00:00,1.045321212550423,1.0808375127511618,1.0604517045591724,1.0169855363545368
2016-05-25 00:00:00+00:00,1.0540091307738069,1.090187933083619,1.069625765499317,1.02474460412711
2016-05-26 00:00:00+00:00,1.0534938467125712,1.0894813286988252,1.0689324884558358,1.0244657075817043
2016-05-27 00:00:00+00:00,1.0566324241635412,1.0925178527780208,1.071911740266482,1.027805182098851
2016-05-31 00:00:00+00:00,1.0556031654791962,1.0895561661972124,1.069005914378699,1.0296622979409493
2016-06-01 00:00:00+00:00,1.0557920884213305,1.0892627697236836,1.0687180516711978,1.0307543930252983
2016-06-02 00:00:00+00:00,1.0589888385811435,1.0921411663808884,1.071542158488036,1.0346325599131567
2016-06-03 00:00:00+00:00,1.0583460712257298,1.0910980631880731,1.0705187294067928,1.034595665140838
2016-06-06 00:00:00+00:00,1.0641868207895664,1.0963968196648664,1.075717545388439,1.041699863404101
2016-06-07 00:00:00+00:00,1.0663593789475505,1.097401374854065,1.0767031535658633,1.0458970762955995
2016-06-08 00:00:00+00:00,1.0696981808830976,1.1010817077595683,1.0803140712640023,1.0488279811544434
2016-06-09 00:00:00+00:00,1.0675275229078405,1.0998134459500082,1.0790697302971617,1.0451213703923399
2016-06-10 00:00:00+00:00,1.0577253773822541,1.0923642796957422,1.0717610636997834,1.031175837426647
2016-06-13 00:00:00+00:00,1.0483497470189107,1.0837461685985927,1.063305499847034,1.0203194323423137
2016-06-14 00:00:00+00:00,1.0458528598359773,1.0816954131747873,1.0612934239572342,1.0168450927830281
2016-06-15 00:00:00+00:00,1.044854369138662,1.0795629887971347,1.059201219506899,1.0177792093490554
2016-06-16 00:00:00+00:00,1.0490021436856378,1.0847781365421305,1.064318003728891,1.020309092142687
2016-06-17 00:00:00+00:00,1.0453995228808561,1.079448364688083,1.059088757363922,1.0196834689704397
2016-06-20 00:00:00+00:00,1.0533232247036337,1.0860638967603835,1.0655795130757388,1.0301588485562658
2016-06-21 00:00:00+00:00,1.0558378458500366,1.088738441609309,1.0682036130339059,1.0323448169671874
2016-06-22 00:00:00+00:00,1.0539096563942687,1.0862529962704468,1.0657650459554582,1.031217750548407
2016-06-23 00:00:00+00:00,1.0677967881377985,1.0996024504974673,1.0788627144911462,1.0464463424316481
2016-06-24 00:00:00+00:00,1.0304235835374593,1.0632724812778396,1.043217969244543,1.0060571628081076
2016-06-27 00:00:00+00:00,1.0149402937833065,1.0486170666836712,1.0288389722168378,0.9887312581841063
2016-06-28 00:00:00+00:00,1.032971678312501,1.065711620673175,1.0456111037156308,1.0087060088392665
2016-06-29 00:00:00+00:00,1.0494111804869974,1.0822828721870585,1.0618698028124662,1.0254948554635963
2016-06-30 00:00:00+00:00,1.0626145736847685,1.0953715963209336,1.0747116589242665,1.0394456094138442
2016-07-01 00:00:00+00:00,1.0660862193604361,1.0984478295737292,1.07772987095345,1.0435238069483637
2016-07-05 00:00:00+00:00,1.058600060158038,1.0925062303532744,1.0719003369483702,1.033161630736997
2016-07-06 00:00:00+00:00,1.0637375808739404,1.098499194864579,1.0777802674051022,1.036870673603172
2016-07-07 00:00:00+00:00,1.0617712624256752,1.0971924410929201,1.0764981604808523,1.0337732275854374
2016-07-08 00:00:00+00:00,1.077268378200857,1.112118590681277,1.0911427861346235,1.0507235536763022
2016-07-11 00:00:00+00:00,1.0821217584448002,1.1163166233344501,1.0952616392049663,1.0569077087204826
2016-07-12 00:00:00+00:00,1.0893995353989532,1.1232312339386141,1.1020458324999374,1.0651081270223128
2016-07-13 00:00:00+00:00,1.0895095625648348,1.1239398306183117,1.1027410642578266,1.064303531974474
2016-07-14 00:00:00+00:00,1.0962598597312916,1.1312579718749862,1.1099211771774034,1.0704384168948042
2016-07-15 00:00:00+00:00,1.0959388599979958,1.130976763412766,1.109645272628575,1.0701203057720596
2016-07-18 00:00:00+00:00,1.0987100109611692,1.1333494975842064,1.1119732543750491,1.0734864703076998
2016-07-19 00:00:00+00:00,1.0982644950107447,1.1342978927681648,1.1129037617873907,1.0708640558989344
2016-07-20 00:00:00+00:00,1.102660794112018,1.1383404989422474,1.1168701198460433,1.0757413248613643
2016-07-21 00:00:00+00:00,1.0985150764105482,1.1337107492998788,1.1123276924381915,1.0722415940118368
2016-07-22 00:00:00+00:00,1.1024707606471988,1.1368649829087583,1.115422433651455,1.0776513119745197
2016-07-25 00:00:00+00:00,1.0980246178300583,1.1321711909425543,1.1108171718458575,1.0735368172335187
2016-07-26 00:00:00+00:00,1.0976381959135906,1.1296485348815362,1.1083420958895256,1.0768324922517503
2016-07-27 00:00:00+00:00,1.0982713404246343,1.1315546302364508,1.1102122401547212,1.0751195067833414
2016-07-28 00:00:00+00:00,1.098809479355213,1.1321173793866648,1.1107643752288996,1.0754059557810725
2016-07-29 00:00:00+00:00,1.0999906720928134,1.1327043284068585,1.111340253721681,1.0773368811405204
2016-08-01 00:00:00+00:00,1.0985607907185095,1.1316599682159536,1.110315591296294,1.07515749429666
2016-08-02 00:00:00+00:00,1.0926950632982821,1.1263244453003984,1.1050807023440716,1.0682202337976834
2016-08-03 00:00:00+00:00,1.0945029449473642,1.1279409088187577,1.1066666775614644,1.070495734652169
2016-08-04 00:00:00+00:00,1.096114944865898,1.12940968877403,1.1081077546950309,1.072275591234518
2016-08-05 00:00:00+00:00,1.1047229181453122,1.1391826023645801,1.1176963402017717,1.0793728848726913
2016-08-08 00:00:00+00:00,1.1050336807175483,1.1387841871774298,1.1173054396088835,1.0809328418341413
2016-08-09 00:00:00+00:00,1.106345458958733,1.1398526113330982,1.118353712078264,1.0826047129682288
2016-08-10 00:00:00+00:00,1.1037031834961055,1.1373785752746841,1.1159263391201981,1.0797418025976437
2016-08-11 00:00:00+00:00,1.1103505128740776,1.1440256857329754,1.122448077619544,1.0866572281225133
2016-08-12 00:00:00+00:00,1.1103505369074917,1.1440256848619224,1.1224480782257897,1.0866572281225133
2016-08-15 00:00:00+00:00,1.1145848997158605,1.147548845066328,1.1258648299053977,1.0921477451572215
2016-08-16 00:00:00+00:00,1.109194704521836,1.1424804744298913,1.1207405694020074,1.0864069077952183
2016-08-17 00:00:00+00:00,1.1109881920512679,1.14416177724064,1.1224732499718195,1.087704540324036
2016-08-18 00:00:00+00:00,1.114414634389754,1.1452757152563329,1.1238252130345896,1.0936345289696308
2016-08-19 00:00:00+00:00,1.112033156832804,1.1428284128404633,1.1215617026957112,1.0904803646538583
2016-08-22 00:00:00+00:00,1.1108351602619302,1.1428492874094471,1.1215691179359788,1.0883418881397537
2016-08-23 00:00:00+00:00,1.1128847080654038,1.1448809736407637,1.1236110942589743,1.0910610301315462
2016-08-24 00:00:00+00:00,1.1080351854268122,1.138441810742792,1.1173957720982062,1.0861163308524007
2016-08-25 00:00:00+00:00,1.107295438665985,1.1375420011833353,1.116533322633005,1.0863072241367104
2016-08-26 00:00:00+00:00,1.1039997653472016,1.1367022054994944,1.1154761619072049,1.0820615658484734
2016-08-29 00:00:00+00:00,1.1102396956873521,1.1421492639987694,1.120849110495973,1.0890072527432828
2016-08-30 00:00:00+00:00,1.1085905436516292,1.1402100361010714,1.1189553423339382,1.0877901639767722
2016-08-31 00:00:00+00:00,1.1047421084089135,1.1376885303414008,1.1163520105738456,1.0830488609187818
2016-09-01 00:00:00+00:00,1.10551863908162,1.1371009431226862,1.115889666756309,1.0842566704688974
2016-09-02 00:00:00+00:00,1.1118173841579444,1.142835098863496,1.1214082588993444,1.0930954813410674
2016-09-06 00:00:00+00:00,1.1169902301323749,1.1460989673039632,1.1246456369334354,1.1018539379102044
2016-09-07 00:00:00+00:00,1.1170337978051417,1.1460083649887811,1.1245534749343262,1.1020614697239703
2016-09-08 00:00:00+00:00,1.1150691306034868,1.1435727225859926,1.1221311718560898,1.1015507928945634
2016-09-09 00:00:00+00:00,1.088435379229611,1.1175082505639653,1.0963221436376989,1.0725735875880396
2016-09-12 00:00:00+00:00,1.1022995724396814,1.1336888413554256,1.1121697106597888,1.0843048994217868
2016-09-13 00:00:00+00:00,1.0852986979771448,1.1195104992379208,1.097882739643064,1.0648521696075437
2016-09-14 00:00:00+00:00,1.0842124763683731,1.1180988545375805,1.096674807284004,1.064231517210595
2016-09-15 00:00:00+00:00,1.095326007461026,1.1302124034036902,1.1083887668741454,1.0754798813690742
2016-09-16 00:00:00+00:00,1.0904406597240186,1.126196758473813,1.1043917685078317,1.0707768236589674
2016-09-19 00:00:00+00:00,1.0919019218458645,1.124938838152818,1.103419529767911,1.0745231914285491
2016-09-20 00:00:00+00:00,1.0921889590317433,1.1263561731449743,1.104566684621925,1.0748833088012624
2016-09-21 00:00:00+00:00,1.1044465974570432,1.136016572687756,1.1145749779235725,1.0891993501520087
2016-09-22 00:00:00+00:00,1.1115856962142245,1.1439515477700448,1.122221710111805,1.0973643986554709
2016-09-23 00:00:00+00:00,1.1047520386560399,1.1385092826533691,1.1167356172066172,1.090590902381488
2016-09-26 00:00:00+00:00,1.0951252101098417,1.1272735998385068,1.1060730631690932,1.0809517213279007
2016-09-27 00:00:00+00:00,1.1015164452328752,1.1347481177403278,1.1133219957623588,1.0858659077454316
2016-09-28 00:00:00+00:00,1.1084690117550844,1.1403033532029612,1.118786105230464,1.0942335507997387
2016-09-29 00:00:00+00:00,1.0976923208510498,1.1303652247787914,1.1089679898026241,1.0835039538367486
2016-09-30 00:00:00+00:00,1.1055093044615634,1.138506112590739,1.1170241375956103,1.089375373707055
2016-10-03 00:00:00+00:00,1.102446204087077,1.1354684865692548,1.114097445004615,1.0857653165350292
2016-10-04 00:00:00+00:00,1.0959484474071566,1.130939490555808,1.1094289816532652,1.0773624063238685
2016-10-05 00:00:00+00:00,1.1021854268634392,1.1359354651955278,1.1143314741121604,1.0838703056360846
2016-10-06 00:00:00+00:00,1.1025281035812775,1.1364546988994693,1.114889126940835,1.0849104063323167
2016-10-07 00:00:00+00:00,1.098456779845792,1.1343372011047441,1.11249450491888,1.0786445543210688
2016-10-10 00:00:00+00:00,1.1045131249290276,1.1399370800575241,1.1180413979402894,1.0854381183408206
2016-10-11 00:00:00+00:00,1.0903657391668904,1.12624869107334,1.1044897925921089,1.069075662238082
2016-10-12 00:00:00+00:00,1.0917741906780378,1.1278628320222348,1.1060484417875005,1.0707832121611849
2016-10-13 00:00:00+00:00,1.0884061659812012,1.123617612348041,1.1019833478300116,1.06749626741859
2016-10-14 00:00:00+00:00,1.0898386107301017,1.1251537469096713,1.1033197610203926,1.068492323082175
2016-10-17 00:00:00+00:00,1.0865924481283544,1.1213105825056677,1.0995398601322288,1.0659243732178996
2016-10-18 00:00:00+00:00,1.0930394032257198,1.127288976145296,1.105587778981814,1.0742226975211604
2016-10-19 00:00:00+00:00,1.0967206271912793,1.1290489177480838,1.1075357564028327,1.0783819532028545
2016-10-20 00:00:00+00:00,1.094121106585965,1.1260930224805985,1.1047873435580737,1.0755155352095354
2016-10-21 00:00:00+00:00,1.0934427246846872,1.126329872398622,1.10507136681447,1.07399319615755
2016-10-24 00:00:00+00:00,1.0977213555321428,1.1318463625468929,1.110354146307674,1.0777161698252649
2016-10-25 00:00:00+00:00,1.0946890935981954,1.1297721357730124,1.1080130384882574,1.0751612834878117
2016-10-26 00:00:00+00:00,1.0935557678960184,1.1269911237660022,1.1053768455834132,1.072367489576922
2016-10-27 00:00:00+00:00,1.0903680273075425,1.1247393056943689,1.1030340143284514,1.0674498264599246
2016-10-28 00:00:00+00:00,1.0879195744481702,1.1196113642889771,1.0983260398953734,1.0644227027612896
2016-10-31 00:00:00+00:00,1.0881034172350197,1.1184340508985786,1.0973903407774275,1.0659041251624672
2016-11-01 00:00:00+00:00,1.0803826522666602,1.111835303313171,1.090647259631797,1.0572077400423872
2016-11-02 00:00:00+00:00,1.0738095788326556,1.1046053696291511,1.0836510022075847,1.048958921880368
2016-11-03 00:00:00+00:00,1.0704376384521987,1.0988474854034525,1.078127497627847,1.0452194747834134
2016-11-04 00:00:00+00:00,1.0686464551740236,1.0966221526489917,1.0761251602075863,1.0434975475747519
2016-11-07 00:00:00+00:00,1.091242925970201,1.120797913650146,1.099851283495096,1.0654380416861038
2016-11-08 00:00:00+00:00,1.0965066330533713,1.1252629825526632,1.1043369805823082,1.0701136198076968
2016-11-09 00:00:00+00:00,1.1063340787838885,1.1382428109511178,1.1168871346667155,1.073146298416177
2016-11-10 00:00:00+00:00,1.1114620076181245,1.1391756927184853,1.118143773348667,1.0730553299707597
2016-11-11 00:00:00+00:00,1.109981641371904,1.136330950135476,1.1153906963351181,1.0693498007630826
2016-11-14 00:00:00+00:00,1.1109377519193406,1.13382332588372,1.1135373173554264,1.069599194929699
2016-11-15 00:00:00+00:00,1.1181468141126445,1.1427858439331804,1.1223187532055776,1.0788474628597615
2016-11-16 00:00:00+00:00,1.115253268761878,1.1421016871993375,1.1213845892582428,1.0746879410195702
2016-11-17 00:00:00+00:00,1.119175020863769,1.1471727989482492,1.126507014408813,1.0788017970789756
2016-11-18 00:00:00+00:00,1.117247703369338,1.1441267078735944,1.1236016940917657,1.0773275362836767
2016-11-21 00:00:00+00:00,1.1244013013881127,1.152587868070925,1.1319431081370226,1.0849119321508163
2016-11-22 00:00:00+00:00,1.1286530258159653,1.1545048170834353,1.1338856744742234,1.0909413938323576
2016-11-23 00:00:00+00:00,1.1298979549960846,1.154158615313711,1.133720431385138,1.0907263541906984
2016-11-25 00:00:00+00:00,1.1342248204789764,1.158780691624033,1.138200717388532,1.0951188716450686
2016-11-28 00:00:00+00:00,1.1307249010156446,1.1541040083457113,1.1334700332735963,1.0928939246421665
2016-11-29 00:00:00+00:00,1.1327927040333974,1.156516112999305,1.1358100858033315,1.094446651613551
2016-11-30 00:00:00+00:00,1.1320059017934025,1.153170333427135,1.1326266337533288,1.093453634292104
2016-12-01 00:00:00+00:00,1.130388121968204,1.1480956417294501,1.1277923999467976,1.0898385789723724
2016-12-02 00:00:00+00:00,1.1304363512785705,1.1475363825212634,1.1274467358062528,1.0903614784693574
2016-12-05 00:00:00+00:00,1.136013085519121,1.1550077102831715,1.1346837183163496,1.0972431802208273
2016-12-06 00:00:00+00:00,1.1386352734645375,1.158674155307635,1.138284200929743,1.0998978193263276
2016-12-07 00:00:00+00:00,1.1547373106552299,1.1733308470936494,1.1527727277217439,1.115015592732606
2016-12-08 00:00:00+00:00,1.1581857022450872,1.175453315769247,1.1549929453532273,1.117695580232842
2016-12-09 00:00:00+00:00,1.1641860822236523,1.1845360026056202,1.163561003153181,1.1205269637320616
2016-12-12 00:00:00+00:00,1.163412244094929,1.1850679045677983,1.1637438682986458,1.1174333202104165
2016-12-13 00:00:00+00:00,1.1708035174288505,1.1941369589381539,1.1724418206076337,1.1248062779974695
2016-12-14 00:00:00+00:00,1.1604847535429215,1.1869378701512066,1.1648975828216157,1.110743285448126
2016-12-15 00:00:00+00:00,1.1634998473166636,1.190575214103626,1.1686906561178732,1.1121237857971107
2016-12-16 00:00:00+00:00,1.1624829260656995,1.188637231005166,1.166720810823616,1.1114610801221756
2016-12-19 00:00:00+00:00,1.16487238750513,1.1909935643187133,1.1690751449595478,1.1136126389412568
2016-12-20 00:00:00+00:00,1.169009244231891,1.1958720351935193,1.1738130215002596,1.1166466475811527
2016-12-21 00:00:00+00:00,1.1665122198097826,1.1922712150032986,1.170327450506717,1.1139959142860174
2016-12-22 00:00:00+00:00,1.164562262234382,1.19105336189022,1.1689814777932221,1.111413661267295
2016-12-23 00:00:00+00:00,1.1655878051238666,1.1927867609713574,1.170684637166492,1.1123389374587411
2016-12-27 00:00:00+00:00,1.1678033976723134,1.1950269501313366,1.1730118490942232,1.1150697479680955
2016-12-28 00:00:00+00:00,1.1599190105737005,1.186700623184239,1.1645617416555383,1.1078587795469257
2016-12-29 00:00:00+00:00,1.1609224953038424,1.186004955315789,1.1639560710525179,1.1112910966318985
2016-12-30 00:00:00+00:00,1.1574619272746036,1.1813333257225334,1.1594314595726596,1.1080361946379762
2017-01-03 00:00:00+00:00,1.1649900307814829,1.190225633661946,1.168184793933321,1.1161639193911332
2017-01-04 00:00:00+00:00,1.1717630254554705,1.1951889772014905,1.1734347002920962,1.1248167811555
2017-01-05 00:00:00+00:00,1.171173731820511,1.195872035209456,1.1738130215002596,1.1261623417841087
2017-01-06 00:00:00+00:00,1.1745894427666401,1.201837242013432,1.1793666074364815,1.1278209515199191
2017-01-09 00:00:00+00:00,1.1704183773943602,1.1977857967794148,1.1754059614558057,1.1237948783910137
2017-01-10 00:00:00+00:00,1.1701796308918897,1.1962620744763428,1.1741827933803606,1.1250971128022764
2017-01-11 00:00:00+00:00,1.1750219392674224,1.1989811342975143,1.176969975884525,1.1304486792474517
2017-01-12 00:00:00+00:00,1.172383343105337,1.1967653028515288,1.1746528724649228,1.128887715327501
2017-01-13 00:00:00+00:00,1.1737477918593016,1.1991086882913515,1.1770251466281139,1.1306161458713857
2017-01-17 00:00:00+00:00,1.170271524281871,1.1944027568605322,1.1724918886410516,1.1279365798890628
2017-01-18 00:00:00+00:00,1.1711827237744707,1.1963352701277583,1.1745154458819487,1.1290072766029648
2017-01-19 00:00:00+00:00,1.1671310754827948,1.1923984428165557,1.1705618076381303,1.1252619654674374
2017-01-20 00:00:00+00:00,1.1713961081947526,1.1957760833767612,1.174057114075862,1.1285304777932847
2017-01-23 00:00:00+00:00,1.1700853625139196,1.1937526914345642,1.171875602174417,1.1284987657027379
2017-01-24 00:00:00+00:00,1.1775563742440986,1.199101653474682,1.1775389548735413,1.136778576270563
2017-01-25 00:00:00+00:00,1.187343924437011,1.2095194048021198,1.1877623996610391,1.1462828222185864
2017-01-26 00:00:00+00:00,1.1870827649374547,1.2086181547103585,1.1868122496870734,1.144984527444136
2017-01-27 00:00:00+00:00,1.1855841796532085,1.2075957330484997,1.1856514934996456,1.1429578747856455
2017-01-30 00:00:00+00:00,1.177788138507214,1.200918068330257,1.1789498586648257,1.1346953963849915
2017-01-31 00:00:00+00:00,1.1759979399505684,1.1989793556780906,1.1773746678078407,1.1354493250447528
2017-02-01 00:00:00+00:00,1.1768312708824742,1.2017437492928722,1.1796787865614136,1.135860119839528
2017-02-02 00:00:00+00:00,1.1773504543669446,1.202161247433738,1.1801556028629046,1.136730462928839
2017-02-03 00:00:00+00:00,1.1856191639294769,1.2099597934527875,1.1878986948291521,1.1428070781534208
2017-02-06 00:00:00+00:00,1.1838453937085236,1.2081593405499342,1.1860661508451358,1.1403031117746087
2017-02-07 00:00:00+00:00,1.184137441752247,1.2088008906701566,1.186590599844791,1.1394260993723997
2017-02-08 00:00:00+00:00,1.1858475251745946,1.209474454761727,1.1874146427490522,1.1431556135689331
2017-02-09 00:00:00+00:00,1.1923386711697137,1.2159268069532874,1.1938787400900042,1.1483475756638781
2017-02-10 00:00:00+00:00,1.198132475829132,1.2199892265995986,1.1979993100876385,1.1546233584046668
2017-02-13 00:00:00+00:00,1.2054506363612383,1.2274807860423973,1.205203184595668,1.1611402406405842
2017-02-14 00:00:00+00:00,1.2099435294621375,1.2325005588052487,1.2101111590924711,1.164064154553609
2017-02-15 00:00:00+00:00,1.2164476765663355,1.240920595477132,1.218022590112842,1.1698977243580166
2017-02-16 00:00:00+00:00,1.2160984115558116,1.2407735517677658,1.2177156578853148,1.1692717904682561
2017-02-17 00:00:00+00:00,1.2165056906967349,1.2410950006484884,1.21832315282221,1.1689908542964373
2017-02-21 00:00:00+00:00,1.2243618731147161,1.2492582097436453,1.226198419108857,1.177811386477809
2017-02-22 00:00:00+00:00,1.2243716971050609,1.2483205382190312,1.2252473657617355,1.176680196758942
2017-02-23 00:00:00+00:00,1.224371697136272,1.248320671178575,1.2252473712367113,1.1766801967589418
2017-02-24 00:00:00+00:00,1.224652538718951,1.2493968318708395,1.2263036406922991,1.1755733696357946
2017-02-27 00:00:00+00:00,1.226699175636036,1.2514652282278766,1.2283338059150792,1.177582944359405
2017-02-28 00:00:00+00:00,1.2239941970152564,1.2489205395241636,1.2258361519768581,1.174713438020462
2017-03-01 00:00:00+00:00,1.2407201325087738,1.2668278485651596,1.2434124718191457,1.1894016328129768
2017-03-02 00:00:00+00:00,1.2329425103939555,1.2595071368703625,1.2362270723578832,1.1809746000192989
2017-03-03 00:00:00+00:00,1.233775994433508,1.259929587486829,1.2366417145832798,1.1824530294110978
2017-03-06 00:00:00+00:00,1.2302035314581545,1.2568221449697887,1.2335917084566312,1.1781905091247387
2017-03-07 00:00:00+00:00,1.2272950094843067,1.2541111472392257,1.230930819480129,1.1750776095454072
