,ITOT,DIA,SPY,XLG,AIA,GXC,XLY,XLE,XLF,XLV,XLI,XLB,XLK,XLU,ICLN,CGW,WOOD,IYR
2018-12-03 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-12-04 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-12-06 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-12-07 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-12-10 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-12-11 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-12-12 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-12-13 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-12-14 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-12-17 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-12-18 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-12-19 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-12-20 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-12-21 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-12-24 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-12-26 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-12-27 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-12-28 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-12-31 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-01-02 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-01-03 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-01-04 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-01-07 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-01-08 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-01-09 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-01-10 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-01-11 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-01-14 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-01-15 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-01-16 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-01-17 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-01-18 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-01-22 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-01-23 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-01-24 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-01-25 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-01-28 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-01-29 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-01-30 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-01-31 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-02-01 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-02-04 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-02-05 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-02-06 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-02-07 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-02-08 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-02-11 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-02-12 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2019-02-13 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
