date,ITOT,DIA,SPY,XLG,AIA,GXC,XLY,XLE,XLF,XLV,XLI,XLB,XLK,XLU,ICLN,CGW,WOOD,IYR
2011-03-29 00:00:00+00:00,25.5738150224,100.5876768141,111.0755145426,78.16141006,38.6736591243,64.9514889958,34.2583282832,64.2414100216,11.3653964248,28.528844533,31.3551024731,33.0099495314,22.5420028793,23.2900543287,14.5562476638,17.9792505241,42.0155579148,42.3394420901
2011-03-30 00:00:00+00:00,25.7864693965,101.1624166212,111.8420754272,78.8388257399,39.3842447744,66.0661789965,34.6294528093,64.6860711784,11.4559296071,28.7372744474,31.4809591863,33.3529317744,22.6373728915,23.5591969543,14.7205923955,18.2383175345,42.4978146206,42.83345068
2011-03-31 00:00:00+00:00,25.773710134,101.0064158164,111.6904479994,78.5301767514,39.5329892994,66.8398071313,34.5057446339,64.4758677225,11.4141450615,28.754643607,31.6026206757,33.4784130828,22.5961903863,23.5002067898,14.7518961539,18.2987665036,42.9969926143,43.153103297
2011-04-01 00:00:00+00:00,25.888543496,101.367680838,112.1621777745,78.6609915294,40.0040136284,67.43042646,34.72665209,64.6699016817,11.5116423347,28.902281463,31.8669197733,33.6038943912,22.5506728804,23.6845510539,14.6892886371,18.4455711428,43.4200248124,43.2548109479
2011-04-04 00:00:00+00:00,25.888543496,101.6139978982,112.2548389804,78.6735860202,40.3375319077,68.8778597445,34.8061787741,64.7103254233,11.495276721,29.0759730583,31.908872011,33.8213953258,22.4726428705,23.6698035128,14.7284183351,18.4887489779,43.4454067443,43.2184867869
2011-04-05 00:00:00+00:00,25.9570182044,101.5236816428,112.2379914884,78.7286659268,40.3428206019,68.7780367593,34.9210506513,64.9043593826,11.4907500619,28.9457043618,31.7914057454,34.2229355127,22.437962866,23.5739444955,14.6642456303,18.3505799057,43.2761938651,43.2911351089
2011-04-06 00:00:00+00:00,25.9778583331,101.9506312138,112.5917888197,79.1017987083,40.6237824824,68.8612225803,34.8591965636,64.225240525,11.6230677899,29.0064964202,31.8249675356,33.9385112137,22.6026928871,23.7435412185,14.5640736034,18.4369355758,43.2085087134,43.2330164513
2011-04-07 00:00:00+00:00,25.9098089334,101.7371564283,112.3053814563,79.0598170722,40.3924021102,68.7988332146,34.7178157917,64.225240525,11.5673550623,28.9543889416,31.6739394798,33.8715878492,22.6113628882,23.6476822011,14.3762510529,18.2814953696,42.7177913636,42.7825968546
2011-04-08 00:00:00+00:00,25.8112223656,101.5236816428,111.917889141,78.8750978734,40.2601847547,69.0941428789,34.5145809322,64.4516134775,11.4628936981,28.9370197821,31.3970547108,33.6289906529,22.4813128716,23.581318266,14.3997288717,18.3246732046,42.5231965525,42.4629442376
2011-04-11 00:00:00+00:00,25.6929014719,101.5154710741,111.5809393017,78.7659456196,39.9709592895,68.2789218337,34.5234172304,63.1802868068,11.4628936981,29.1020267976,31.3718833682,33.2525467277,22.4466328672,23.2716199023,14.2510360192,18.2728598026,42.1170856423,42.4193552443
